activity_year,lei,derived_msa-md,state_code,county_code,census_tract,conforming_loan_limit,derived_loan_product_type,derived_dwelling_category,derived_ethnicity,derived_race,derived_sex,action_taken,purchaser_type,preapproval,loan_type,loan_purpose,lien_status,reverse_mortgage,open-end_line_of_credit,business_or_commercial_purpose,loan_amount,loan_to_value_ratio,interest_rate,rate_spread,hoepa_status,total_loan_costs,total_points_and_fees,origination_charges,discount_points,lender_credits,loan_term,prepayment_penalty_term,intro_rate_period,negative_amortization,interest_only_payment,balloon_payment,other_nonamortizing_features,property_value,construction_method,occupancy_type,manufactured_home_secured_property_type,manufactured_home_land_property_interest,total_units,multifamily_affordable_units,income,debt_to_income_ratio,applicant_credit_score_type,co-applicant_credit_score_type,applicant_ethnicity-1,applicant_ethnicity-2,applicant_ethnicity-3,applicant_ethnicity-4,applicant_ethnicity-5,co-applicant_ethnicity-1,co-applicant_ethnicity-2,co-applicant_ethnicity-3,co-applicant_ethnicity-4,co-applicant_ethnicity-5,applicant_ethnicity_observed,co-applicant_ethnicity_observed,applicant_race-1,applicant_race-2,applicant_race-3,applicant_race-4,applicant_race-5,co-applicant_race-1,co-applicant_race-2,co-applicant_race-3,co-applicant_race-4,co-applicant_race-5,applicant_race_observed,co-applicant_race_observed,applicant_sex,co-applicant_sex,applicant_sex_observed,co-applicant_sex_observed,applicant_age,co-applicant_age,applicant_age_above_62,co-applicant_age_above_62,submission_of_application,initially_payable_to_institution,aus-1,aus-2,aus-3,aus-4,aus-5,denial_reason-1,denial_reason-2,denial_reason-3,denial_reason-4,tract_population,tract_minority_population_percent,ffiec_msa_md_median_family_income,tract_to_msa_income_percentage,tract_owner_occupied_units,tract_one_to_four_family_homes,tract_median_age_of_housing_units
2023,549300I0ICF6REKHOC74,41540,DE,10005,10005051314,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,3,2,1,1,1,2,2,2,315000.0,75.0,7.625,0.718,2,10925.72,NA,7902.5,6307.5,29.3,360,NA,NA,2,2,2,2,425000,1,2,3,5,1,NA,462,20%-<30%,1,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,55-64,9999,No,NA,1,1,2,,,,,10,,,,2525,8.51,93300,142.3,1166,2762,17
2023,549300I0ICF6REKHOC74,41540,DE,10005,10005051313,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Joint,Joint,1,71,2,1,1,1,2,2,2,445000.0,75.0,7.625,1.406,2,9562.96,NA,6020.0,4425.0,300.0,360,NA,NA,2,2,2,2,595000,1,2,3,5,1,NA,324,37,3,9,2,,,,,2,,,,,2,2,5,,,,,2,27,,,,2,2,1,2,2,2,45-54,45-54,No,No,1,1,1,,,,,10,,,,3144,10.88,93300,102.33,1097,2122,19
2023,549300I0ICF6REKHOC74,41540,DE,10005,10005051307,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Joint,4,0,2,1,1,1,2,2,1,295000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,NA,1,3,3,5,1,NA,750,NA,9,9,3,,,,,3,,,,,2,2,6,,,,,6,,,,,2,2,2,1,2,2,55-64,55-64,No,Yes,1,3,2,,,,,10,,,,2975,7.93,93300,100.46,1138,2533,15
2023,549300I0ICF6REKHOC74,41540,DE,10005,10005050604,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Male,1,6,2,1,1,1,2,2,1,225000.0,80.0,7.125,NA,2,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,275000,1,3,3,5,1,NA,176,45,1,10,2,,,,,5,,,,,2,4,3,,,,,8,,,,,2,4,1,5,2,4,45-54,9999,No,NA,1,1,2,,,,,10,,,,4674,40.69,93300,95.16,1102,1614,21
2023,549300I0ICF6REKHOC74,41540,DE,10005,10005051302,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,0,2,1,1,1,2,2,2,165000.0,34.693,7.125,0.113,2,3542.06,NA,1595.0,,,360,NA,NA,2,2,2,2,485000,1,1,3,5,1,NA,61,36,3,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,65-74,65-74,Yes,Yes,1,1,2,,,,,10,,,,4907,13.1,93300,110.73,1782,3238,11
2023,549300I0ICF6REKHOC74,41540,DE,10005,10005051008,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,3,2,1,1,1,2,2,2,205000.0,32.0,6.75,0.104,2,5025.36,NA,2345.0,750.0,,360,NA,NA,2,2,2,2,625000,1,1,3,5,1,NA,77,48,2,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,65-74,65-74,Yes,Yes,1,1,2,,,,,10,,,,4100,15.07,93300,156.37,1449,2317,18
2023,549300I0ICF6REKHOC74,41540,DE,10005,10005051311,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,1,2,1,1,1,2,2,2,575000.0,51.649,7.5,1.15,2,5476.48,NA,1595.0,,75.0,360,NA,NA,2,2,2,2,1115000,1,2,3,5,1,NA,398,20%-<30%,1,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,2,1,2,2,45-54,45-54,No,No,1,1,1,,,,,10,,,,1832,5.4,93300,128.57,737,1763,17
2023,549300I0ICF6REKHOC74,41540,DE,10005,10005051203,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,1,2,1,1,1,2,2,2,365000.0,75.0,7.375,0.913,2,8638.8,NA,6095.0,4500.0,60.7,360,NA,NA,2,2,2,2,485000,1,2,3,5,1,NA,196,49,3,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,35-44,9999,No,NA,1,1,1,,,,,10,,,,792,4.92,93300,169.19,400,2292,31
2023,549300I0ICF6REKHOC74,41540,DE,10005,10005050701,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,1,2,1,1,1,2,2,2,315000.0,67.391,7.5,1.11,2,8692.5,NA,6245.0,4650.0,,360,NA,NA,2,2,2,2,465000,1,2,3,5,1,NA,146,20%-<30%,7,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,55-64,55-64,No,No,1,1,1,,,,,10,,,,5068,28.67,93300,100.53,1518,2200,23
2023,549300I0ICF6REKHOC74,41540,DE,10005,10005051313,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,71,2,1,1,1,2,2,2,395000.0,80.0,7.99,0.761,2,12531.49,NA,9435.0,7840.0,127.09,360,NA,NA,2,2,2,2,495000,1,1,3,5,1,NA,85,47,9,1,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,45-54,35-44,No,No,1,1,1,,,,,10,,,,3144,10.88,93300,102.33,1097,2122,19
2023,549300I0ICF6REKHOC74,41540,DE,10005,10005051702,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,2,0,2,1,2,1,2,2,2,195000.0,65.517,7.125,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,295000,1,1,3,5,1,NA,69,20%-<30%,2,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,<25,9999,No,NA,1,3,1,,,,,10,,,,6577,20.43,93300,89.22,1696,2259,23
2023,549300I0ICF6REKHOC74,48864,DE,10003,10003002900,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Sex Not Available,1,71,2,2,1,1,2,2,2,185000.0,85.0,7.25,0.869,2,10015.49,NA,3886.91,2291.91,46.64,360,NA,NA,2,2,2,2,215000,1,1,3,5,1,NA,53,50%-60%,1,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,3,3,2,2,45-54,<25,No,No,1,1,1,,,,,10,,,,3499,94.4,105700,35.19,339,798,56
2023,549300I0ICF6REKHOC74,41540,DE,10005,10005050604,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Male,1,71,2,1,1,1,2,2,1,195000.0,80.0,7.625,NA,2,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,235000,1,3,3,5,1,NA,250,38,1,10,2,,,,,5,,,,,2,4,3,,,,,8,,,,,2,4,1,5,2,4,45-54,9999,No,NA,1,1,2,,,,,10,,,,4674,40.69,93300,95.16,1102,1614,21
2023,549300I0ICF6REKHOC74,41540,DE,10005,10005051307,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,1,2,1,1,1,2,2,2,285000.0,72.152,7.125,1.243,2,6794.86,NA,4445.0,2850.0,,360,NA,NA,2,2,2,2,395000,1,2,3,5,1,NA,127,41,1,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,65-74,9999,Yes,NA,1,1,1,,,,,10,,,,2975,7.93,93300,100.46,1138,2533,15
2023,549300I0ICF6REKHOC74,41540,DE,10005,10005051314,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,72,2,1,1,1,2,2,2,185000.0,80.0,7.625,0.631,2,5283.6,NA,3240.0,1645.0,34.98,360,NA,NA,2,2,2,2,235000,1,1,3,5,1,NA,132,49,3,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,55-64,9999,No,NA,1,1,2,,,,,10,,,,2525,8.51,93300,142.3,1166,2762,17
2023,549300I0ICF6REKHOC74,41540,DE,10005,10005051314,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,3,2,1,1,1,2,2,1,195000.0,72.491,6.25,NA,2,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,265000,1,3,3,5,1,NA,85,30%-<36%,3,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,>74,9999,Yes,NA,1,1,2,,,,,10,,,,2525,8.51,93300,142.3,1166,2762,17
2023,549300I0ICF6REKHOC74,41540,DE,10005,10005051502,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,72,2,1,1,1,2,2,2,325000.0,80.0,7.49,0.784,2,10576.6,NA,7321.0,5726.0,,360,NA,NA,2,2,2,2,405000,1,1,3,5,1,NA,96,38,3,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,25-34,25-34,No,No,1,1,1,,,,,10,,,,3228,27.48,93300,100.02,957,1253,26
2023,549300I0ICF6REKHOC74,41540,DE,10005,10005051302,C,Conventional:First Lien,Single Family (1-4 Units):Manufactured,Not Hispanic or Latino,White,Joint,1,3,2,1,1,1,2,2,2,145000.0,42.693,6.25,-0.136,2,6968.95,NA,4388.75,2793.75,43.3,360,NA,NA,2,2,2,2,345000,2,1,1,1,1,NA,104,30%-<36%,2,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,65-74,55-64,Yes,Yes,1,1,2,,,,,10,,,,4907,13.1,93300,110.73,1782,3238,11
2023,549300I0ICF6REKHOC74,41540,DE,10005,10005051302,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,3,2,1,1,1,2,2,2,295000.0,54.527,6.125,-0.051,2,9073.49,NA,6091.69,4496.69,0.1,360,NA,NA,2,2,2,2,545000,1,1,3,5,1,NA,120,20%-<30%,1,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,2,1,2,2,45-54,45-54,No,No,1,1,2,,,,,10,,,,4907,13.1,93300,110.73,1782,3238,11
2023,549300I0ICF6REKHOC74,41540,DE,10005,10005051314,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,71,2,1,1,1,2,2,2,575000.0,80.0,6.99,1.606,2,18847.42,NA,14555.0,12960.0,313.2,180,NA,NA,2,2,2,2,725000,1,2,3,5,1,NA,587,<20%,3,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,55-64,55-64,No,Yes,1,1,1,,,,,10,,,,2525,8.51,93300,142.3,1166,2762,17
2023,549300I0ICF6REKHOC74,41540,DE,10005,10005051311,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,71,2,1,1,1,2,2,2,265000.0,39.394,6.625,1.025,2,6641.06,NA,4195.0,2600.0,,180,NA,NA,2,2,2,2,665000,1,2,3,5,1,NA,868,<20%,9,2,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,55-64,55-64,Yes,No,1,1,1,,,,,10,,,,1832,5.4,93300,128.57,737,1763,17
2023,549300I0ICF6REKHOC74,41540,DE,10005,10005051312,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,1,2,1,1,1,2,2,2,155000.0,31.25,6.125,-0.1,2,4136.3,NA,1932.5,337.5,,360,NA,NA,2,2,2,2,485000,1,1,3,5,1,NA,90,30%-<36%,2,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,55-64,55-64,Yes,Yes,1,1,1,,,,,10,,,,2290,9.52,93300,125.55,776,1242,18
2023,549300I0ICF6REKHOC74,41540,DE,10005,10005051313,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,71,2,1,1,1,2,2,2,295000.0,80.0,7.625,0.947,2,7617.0,NA,4515.0,2920.0,25.0,360,NA,NA,2,2,2,2,365000,1,1,3,5,1,NA,94,37,7,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,55-64,9999,Yes,NA,1,1,1,,,,,10,,,,3144,10.88,93300,102.33,1097,2122,19
2023,549300I0ICF6REKHOC74,41540,DE,10005,10005051205,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,71,2,2,1,1,2,2,2,395000.0,96.5,7.25,1.071,2,16160.15,NA,5672.55,3927.55,,360,NA,NA,2,2,2,2,405000,1,1,3,5,1,NA,133,42,3,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,45-54,9999,No,NA,1,1,1,,,,,10,,,,580,7.41,93300,176.04,310,1678,35
2023,549300I0ICF6REKHOC74,41540,DE,10005,10005051313,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Joint,Joint,1,1,2,1,1,1,2,2,2,375000.0,67.626,7.125,1.251,2,8461.46,NA,5355.0,3760.0,,360,NA,NA,2,2,2,2,555000,1,2,3,5,1,NA,494,20%-<30%,9,9,2,,,,,2,,,,,2,2,5,,,,,3,,,,,2,2,2,1,2,2,35-44,35-44,No,No,1,1,1,,,,,10,,,,3144,10.88,93300,102.33,1097,2122,19
2023,549300OSZK2W0WJYS771,41540,DE,10005,10005051008,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,0,2,1,2,2,2,2,2,75000.0,79.92,6.625,NA,3,579.0,NA,0.0,,500.0,180,NA,NA,2,2,2,2,605000,1,3,3,5,1,NA,118,20%-<30%,1,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,25-34,9999,No,NA,1,1,6,,,,,10,,,,4100,15.07,93300,156.37,1449,2317,18
2023,549300OSZK2W0WJYS771,41540,DE,10005,10005051010,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,3,0,2,1,2,2,2,1,2,55000.0,56.566,NA,NA,3,NA,NA,NA,NA,NA,180,NA,NA,2,2,2,2,955000,1,1,3,5,1,NA,80,50%-60%,2,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,>74,9999,Yes,NA,1,1,6,,,,,1,3,,,2795,12.67,93300,95.11,1044,1260,19
2023,549300OSZK2W0WJYS771,41540,DE,10005,10005051302,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Joint,White,Joint,1,0,2,1,2,2,2,1,2,55000.0,78.685,7.25,2.328,3,NA,NA,NA,NA,NA,180,NA,NA,2,2,2,2,445000,1,2,3,5,1,NA,NA,30%-<36%,1,1,14,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,2,1,2,2,45-54,45-54,No,No,1,1,6,,,,,10,,,,4907,13.1,93300,110.73,1782,3238,11
2023,549300OSZK2W0WJYS771,41540,DE,10005,10005050904,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,0,2,1,2,2,2,1,2,55000.0,28.466,7.0,1.81,2,NA,NA,NA,NA,NA,180,NA,NA,2,2,2,2,835000,1,1,3,5,1,NA,115,42,2,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,>74,9999,Yes,NA,1,1,6,,,,,10,,,,2592,14.62,93300,144.43,689,1300,24
2023,549300OSZK2W0WJYS771,41540,DE,10005,10005051010,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,0,2,1,2,2,2,1,2,25000.0,59.531,7.25,2.05,2,NA,NA,NA,NA,NA,180,NA,NA,2,2,2,2,865000,1,1,3,5,1,NA,94,44,3,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,>74,9999,Yes,NA,1,1,6,,,,,10,,,,2795,12.67,93300,95.11,1044,1260,19
2023,549300OSZK2W0WJYS771,41540,DE,10005,10005050904,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,0,2,1,2,2,2,1,2,205000.0,54.982,7.5,0.45,3,NA,NA,NA,NA,NA,180,NA,NA,2,2,2,2,395000,1,2,3,5,1,NA,182,20%-<30%,2,1,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,2,2,2,2,55-64,55-64,No,No,1,1,6,,,,,10,,,,2592,14.62,93300,144.43,689,1300,24
2023,549300OSZK2W0WJYS771,41540,DE,10005,10005051400,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,0,2,1,2,1,2,1,2,225000.0,41.787,7.5,-0.4,2,NA,NA,NA,NA,NA,180,NA,NA,2,2,2,2,525000,1,1,3,5,1,NA,76,40,3,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,65-74,9999,Yes,NA,1,1,6,,,,,10,,,,3878,43.55,93300,96.76,881,1388,30
2023,549300OSZK2W0WJYS771,41540,DE,10005,10005050904,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,0,2,1,1,1,2,2,2,725000.0,80.0,6.0,-0.035,3,5220.0,NA,750.0,,,360,NA,60,2,2,2,2,905000,1,2,3,5,1,NA,406,42,1,1,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,65-74,65-74,Yes,Yes,1,1,1,,,,,10,,,,2592,14.62,93300,144.43,689,1300,24
2023,549300OSZK2W0WJYS771,41540,DE,10005,10005051017,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Female,1,0,2,1,32,1,2,2,2,15000.0,3.098,6.75,0.482,2,627.0,NA,0.0,,,180,NA,NA,2,2,2,2,615000,1,1,3,5,1,NA,85,20%-<30%,2,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,>74,9999,Yes,NA,1,1,6,,,,,10,,,,3804,14.3,93300,99.56,1445,2888,22
2023,549300OSZK2W0WJYS771,41540,DE,10005,10005051008,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,0,2,1,2,2,2,1,2,105000.0,65.856,7.75,-0.55,2,NA,NA,NA,NA,NA,180,NA,NA,2,2,2,2,755000,1,1,3,5,1,NA,183,39,1,1,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,65-74,35-44,Yes,No,1,1,6,,,,,10,,,,4100,15.07,93300,156.37,1449,2317,18
2023,549300OSZK2W0WJYS771,41540,DE,10005,10005051310,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,White,Female,4,0,2,1,32,2,2,2,2,155000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,240,NA,NA,2,2,2,2,NA,1,1,3,5,1,NA,89,NA,9,9,3,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,>74,9999,Yes,NA,1,1,6,,,,,10,,,,1933,6.73,93300,139.37,727,1233,14
2023,549300OSZK2W0WJYS771,41540,DE,10005,10005051015,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,3,0,2,1,32,2,2,1,2,85000.0,69.986,NA,NA,3,NA,NA,NA,NA,NA,180,NA,NA,2,2,2,2,565000,1,1,3,5,1,NA,75,>60%,1,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,45-54,9999,No,NA,1,1,6,,,,,1,2,,,1877,13.64,93300,128.45,684,1329,27
2023,549300OSZK2W0WJYS771,41540,DE,10005,10005051310,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,White,Female,4,0,2,1,32,2,2,1,2,75000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,180,NA,NA,2,2,2,2,NA,1,1,3,5,1,NA,89,NA,9,9,3,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,>74,9999,Yes,NA,1,1,6,,,,,10,,,,1933,6.73,93300,139.37,727,1233,14
2023,549300OSZK2W0WJYS771,41540,DE,10005,10005051308,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,0,2,1,32,2,2,2,2,45000.0,94.533,9.5,2.662,2,609.0,NA,0.0,,819.5,240,NA,NA,2,2,2,2,675000,1,1,3,5,1,NA,190,30%-<36%,1,2,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,>74,65-74,Yes,Yes,1,1,6,,,,,10,,,,4074,8.59,93300,103.01,1358,2209,21
2023,549300OSZK2W0WJYS771,41540,DE,10005,10005051010,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Male,4,0,2,1,1,1,2,2,2,495000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,60,2,2,2,2,NA,1,2,3,5,1,NA,184,NA,9,9,3,,,,,5,,,,,2,4,6,,,,,8,,,,,2,4,1,5,2,4,45-54,9999,No,NA,1,1,1,,,,,10,,,,2795,12.67,93300,95.11,1044,1260,19
2023,549300OSZK2W0WJYS771,41540,DE,10005,10005051302,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Female,1,0,2,1,2,2,2,2,2,25000.0,35.238,6.375,0.478,2,607.0,NA,0.0,,704.2,60,NA,NA,2,2,2,2,535000,1,1,3,5,1,NA,55,41,2,10,2,,,,,5,,,,,2,4,2,23,,,,8,,,,,2,4,2,5,2,4,65-74,9999,Yes,NA,1,1,6,,,,,10,,,,4907,13.1,93300,110.73,1782,3238,11
2023,549300FGXN1K3HLB1R50,20100,DE,10001,10001041802,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Female,1,2,2,2,32,1,2,2,2,265000.0,75.71,5.99,0.079,2,17742.51,NA,10402.06,7752.06,,360,NA,NA,2,2,2,2,355000,1,1,3,5,1,NA,60,37,3,10,2,,,,,5,,,,,2,4,3,,,,,8,,,,,2,4,2,5,2,4,65-74,9999,Yes,NA,1,1,3,,,,,10,,,,6720,47.16,85300,143.19,1290,2290,18
2023,549300FGXN1K3HLB1R50,41540,DE,10005,10005051015,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,1,1,2,1,1,1,2,2,2,725000.0,82,5.875,0.077,2,20502.69,NA,15699,14524,,360,NA,NA,2,2,2,2,885000,1,1,3,5,1,NA,208,37,3,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,55-64,55-64,Yes,Yes,1,1,1,,,,,10,,,,1877,13.64,93300,128.45,684,1329,27
2023,549300FGXN1K3HLB1R50,48864,DE,10003,10003016307,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,1,2,2,2,32,1,2,2,2,395000.0,80,5.5,0.653,2,18235.64,NA,8222.69,4342.69,,240,NA,NA,2,2,2,2,485000,1,1,3,5,1,NA,222,50%-60%,3,9,3,,,,,3,,,,,2,2,6,,,,,6,,,,,2,2,3,3,2,2,55-64,55-64,No,No,1,1,3,,,,,10,,,,2756,55.3,105700,102.28,905,928,29
2023,549300FGXN1K3HLB1R50,48864,DE,10003,10003011202,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Male,1,3,2,1,1,1,2,2,2,255000.0,75,6.99,-0.528,2,8515.03,NA,7115.63,,,360,NA,NA,2,2,2,2,345000,1,1,3,5,1,NA,52,48,1,10,2,,,,,5,,,,,2,4,2,26,,,,8,,,,,2,4,1,5,2,4,<25,9999,No,NA,2,1,1,,,,,10,,,,4003,23.88,105700,118.07,1438,1515,47
2023,549300FGXN1K3HLB1R50,20100,DE,10001,10001042208,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Male,1,5,2,1,32,2,2,2,2,95000.0,79,9.75,3.008,2,2340.45,NA,795,,,240,NA,NA,2,2,2,2,545000,1,1,3,5,1,NA,180,39,2,10,2,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,45-54,9999,No,NA,1,1,6,,,,,10,,,,4016,37.33,85300,122.37,1379,1706,21
2023,549300Q4JBLTKDC7J303,20100,DE,10001,10001041400,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Asian,Male,1,1,2,1,1,1,2,2,2,225000.0,80.0,6.625,0.328,3,8593.23,NA,6130.0,,,360,NA,NA,2,2,2,2,285000,1,3,3,5,1,NA,411,<20%,1,10,2,,,,,5,,,,,3,4,2,21,,,,8,,,,,3,4,1,5,3,4,35-44,9999,No,NA,1,1,1,,,,,10,,,,3839,69.03,85300,84.17,592,1158,35
2023,549300Q4JBLTKDC7J303,48864,DE,10003,10003016611,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Black or African American,Male,5,0,2,1,1,1,2,2,2,335000.0,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,NA,1,1,3,5,1,NA,108,NA,9,9,3,,,,,5,,,,,3,4,3,,,,,8,,,,,3,4,1,5,3,4,35-44,9999,No,NA,1,3,6,,,,,10,,,,7851,43.46,105700,140.97,2211,2393,16
2023,549300VJQJVZKJBDWS17,20100,DE,10001,10001040206,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Sex Not Available,1,2,2,2,1,1,2,2,2,485000.0,95.941,6.125,0.659,2,15205.41,NA,2785.73,1200.73,325.0,360,NA,NA,2,2,2,2,495000,1,1,3,5,1,NA,165,46,9,1,3,,,,,3,,,,,3,3,6,,,,,6,,,,,3,3,3,3,3,3,35-44,55-64,No,Yes,1,1,1,,,,,10,,,,7643,47.61,85300,103.52,2299,2423,15
